file	fac1	fac2	fac3	fac4	fac5
t045330	0	0	0	0	0
t045333	0	0	0	0	0
t045334	0	0	0	-1	0
t045336	0	0	0	0	0
t045337	0	0	0	0	0
t045339	-1	0	0	0	0
t045340	0	0	0	0	0
t045342	0	0	0	0	1
t045343	0	0	0	0	1
t045344	0	-1	0	0	0
t045345	0	0	0	0	0
t045346	0	0	0	0	0
t045347	0	0	0	0	0
t045349	-1	0	0	0	0
t045350	0	0	0	0	-1
t045352	0	0	0	0	0
t045353	0	0	0	0	1
t045354	0	0	0	0	1
t045355	0	0	0	0	0
t045356	-1	0	1	0	0
t045357	0	-1	0	0	0
t045358	0	0	0	0	0
t045359	0	0	0	0	0
t045360	0	0	0	0	1
t045361	0	0	0	0	0
t045364	0	0	0	0	0
t045365	0	0	0	0	0
t045366	-1	0	0	0	0
t045367	0	0	0	1	1
t045368	0	0	0	1	0
t045369	0	0	0	-1	0
t045370	0	0	0	-1	0
t045373	0	0	0	0	1
t045374	0	0	0	0	0
t045375	0	0	0	0	1
t045376	-1	0	0	0	0
t045380	-1	0	0	0	0
t045381	0	0	0	0	0
t045383	0	0	0	0	0
t045384	0	0	1	0	0
t045385	0	0	0	0	0
t045386	-1	0	0	0	0
t045388	0	-1	0	0	0
t045389	0	0	0	0	0
t045391	0	0	0	0	0
t045392	0	0	0	0	-1
t045396	0	0	0	0	0
t045400	0	0	0	0	0
t045401	0	0	0	0	0
t045402	0	0	1	0	0
t045404	0	0	0	0	0
t045405	0	0	0	0	0
t045406	0	0	0	0	0
t045410	0	0	0	0	0
t045411	0	0	1	0	0
t045412	0	0	1	0	0
t045413	0	0	0	0	0
t045414	-1	0	0	0	-1
t045417	-1	0	0	0	0
t045418	0	0	0	0	0
t045419	0	0	0	0	0
t045420	0	0	0	-1	1
t045422	0	0	0	0	0
t045423	-1	0	0	0	0
t045424	0	0	0	0	0
t045425	-1	-1	0	0	0
t045426	0	0	0	0	0
t045427	0	0	0	0	0
t045428	0	0	0	-1	0
t045429	0	0	0	0	1
t045431	0	-1	0	0	0
t045432	0	0	0	0	0
t045433	0	0	0	0	1
t045434	0	0	0	0	0
t045435	0	0	0	1	0
t045436	0	0	0	0	0
t045437	0	0	0	0	0
t045438	0	0	0	0	0
t045439	0	0	0	0	0
t045440	0	0	0	0	0
t045444	0	0	0	0	0
t045447	0	0	0	0	0
t045449	0	0	0	0	1
t045450	0	0	0	0	0
t045451	-1	0	0	-1	0
t045452	0	0	0	0	0
t045453	0	0	0	1	0
t045454	0	0	0	0	0
t045455	0	0	0	0	0
t045456	-1	0	0	0	0
t045457	0	0	0	0	0
t045458	-1	0	0	0	0
t045459	-1	0	1	0	0
t045460	0	0	0	0	0
t045462	0	0	0	-1	0
t045465	0	-2	-1	-1	0
t045466	0	0	0	-1	0
t045469	0	-1	0	-1	0
t045470	0	0	0	0	0
t045471	0	0	0	0	0
t045472	0	0	0	0	0
t045473	0	0	0	0	0
t045474	0	0	0	0	0
t045475	0	0	0	0	1
t045476	0	0	0	0	0
t045477	0	0	0	0	0
t045478	0	0	1	0	0
t045479	-2	0	0	0	0
t045480	0	0	1	0	0
t045481	0	0	0	-1	0
t045483	0	0	0	-1	0
t045484	0	0	0	0	0
t045485	0	0	0	0	0
t045486	-2	0	0	0	0
t045489	0	0	0	0	0
t045490	-1	0	1	0	0
t045495	0	0	0	0	-1
t045496	0	0	0	0	1
t045498	0	0	0	-1	0
t045499	-1	0	0	-1	0
t045501	0	0	0	0	-1
t045502	-1	0	0	0	0
t045503	0	0	0	0	1
t045504	0	0	0	-1	0
t045506	0	0	0	-1	0
t045507	0	0	0	1	0
t045508	0	0	0	0	0
t045510	0	0	1	1	0
t045511	-1	0	0	0	0
t045512	0	0	0	1	0
t045514	0	0	0	0	0
t045516	-1	0	0	1	0
t045518	0	0	0	0	0
t045519	0	0	0	0	1
t045520	0	0	0	0	0
t045521	0	0	0	0	0
t045522	0	0	0	0	0
t045525	0	0	0	0	0
t045527	-1	0	0	-1	0
t045528	0	0	0	-1	1
t045529	0	0	0	0	-1
t045530	0	0	0	-1	3
t045531	-1	0	0	0	0
t045532	-1	0	0	0	0
t045533	0	0	0	0	0
t045534	0	0	0	0	0
t045535	0	0	0	0	0
t045537	0	-1	0	-1	0
t045538	0	0	0	0	1
t045540	0	0	1	0	0
t045542	0	0	0	0	0
t045543	-1	0	0	-1	0
t045545	0	0	0	0	0
t045546	0	0	0	0	0
t045547	0	0	0	1	0
t045548	0	0	0	0	0
t045549	0	0	1	0	0
t045552	-1	0	1	0	0
t045553	-1	0	1	0	0
t045554	0	0	0	0	0
t045555	0	-1	0	0	0
t045557	0	0	0	0	0
t045558	0	0	0	0	0
t045559	0	0	0	0	2
t045560	0	0	0	0	0
t045561	0	0	0	0	0
t045562	0	0	0	0	1
t045563	0	0	0	0	1
t045564	0	0	0	0	0
t045565	0	0	0	0	0
t045566	0	0	0	0	0
t045568	0	0	0	0	0
t045569	0	0	0	0	0
t045570	0	0	0	0	0
t045572	0	-1	0	0	0
t045576	0	0	0	0	1
t045577	0	0	0	0	0
t045578	0	0	0	0	0
t045580	0	0	0	0	1
t045581	0	-1	0	0	0
t045582	0	0	0	0	0
t045583	0	0	0	0	0
t045584	-1	0	0	0	0
t045585	0	0	0	0	1
t045587	0	0	0	0	0
t045588	0	0	0	0	0
t045589	0	0	0	0	0
t045590	0	0	0	0	0
t045592	0	0	0	0	0
t045593	-1	0	0	0	0
t045594	0	0	0	0	0
t045596	0	0	0	0	0
t045597	-1	0	0	0	0
t045598	0	0	0	0	0
t045599	0	0	1	0	0
t045600	0	0	0	0	0
t045601	0	0	0	0	0
t045604	-1	0	0	0	0
t045608	0	0	0	0	0
t045609	0	0	0	0	0
t045610	0	0	0	0	0
t045611	0	0	0	0	0
t045612	-1	0	0	-1	0
t045613	0	0	0	0	1
t045614	0	0	0	0	0
t045615	0	0	0	-2	0
t045616	0	0	0	0	0
t045617	0	0	0	-1	-1
t045618	0	0	0	0	0
t045619	-1	0	0	0	0
t045620	0	0	0	0	2
t045621	0	0	0	0	1
t045622	0	0	0	0	0
t045623	0	0	0	0	-1
t045624	0	0	0	1	0
t045628	-1	0	0	0	0
t045629	0	0	0	0	2
t045631	0	0	0	0	0
t045632	-1	0	0	0	0
t045633	0	0	1	0	0
t045634	0	0	1	0	0
t045635	0	0	1	0	0
t045636	0	0	0	0	1
t045637	0	0	1	0	0
t045638	-1	0	0	-1	0
t045639	0	0	1	0	0
t045640	0	0	0	0	0
t045641	0	0	0	0	1
t045643	0	0	0	0	0
t045644	0	0	0	0	-1
t045645	0	0	1	0	0
t045646	0	0	1	0	0
t045647	0	0	1	0	0
t045649	0	0	1	0	0
t045650	0	0	1	0	0
t045651	0	0	1	0	0
t045652	0	0	1	0	0
t045653	0	0	0	-1	0
t045654	0	0	0	0	0
t045656	0	0	1	0	0
t045657	0	0	0	0	1
t045658	0	0	0	0	-1
t045660	-1	0	0	0	0
t045665	0	0	1	0	0
t045666	0	0	0	0	0
t045667	-1	0	0	0	0
t045669	-1	0	0	0	0
t045670	0	0	0	-1	1
t045671	0	0	0	-1	0
t045673	0	0	0	0	0
t045675	0	0	0	0	0
t045676	-1	0	0	-1	0
t045678	0	0	0	0	0
t045679	0	0	0	0	0
t045680	0	0	1	1	0
t045681	0	0	0	0	-1
t045682	0	0	0	0	0
t045683	0	0	0	0	0
t045684	0	0	0	0	0
t045685	-1	0	0	0	0
t045686	0	0	0	0	0
t045687	0	-1	0	0	0
t045688	-1	0	0	0	0
t045690	0	0	1	0	0
t045692	0	0	0	0	1
t045693	0	0	0	0	2
t045695	0	0	0	0	0
t045697	0	0	0	-1	0
t045699	0	0	1	0	0
t045700	0	-1	0	0	-1
t045701	0	0	0	0	0
t045702	0	-1	0	0	0
t045703	0	0	0	0	1
t045704	-1	0	0	0	0
t045705	0	0	0	0	0
t045707	0	0	0	0	2
t045709	-3	0	0	0	0
t045711	0	0	0	0	0
t045712	0	0	0	0	0
t045714	0	0	0	0	0
t045715	0	0	0	1	0
t045716	0	0	0	1	0
t045718	0	0	0	0	0
t045719	0	0	0	0	0
t045721	0	0	0	0	0
t045722	0	0	0	1	0
t045723	0	0	1	0	0
t045725	0	0	0	0	2
t045726	0	0	0	0	0
t045727	-1	0	0	0	0
t045729	0	0	0	0	0
t045732	0	0	3	0	0
t045733	-1	0	0	0	0
t045734	0	0	0	0	0
t045736	-1	0	0	0	0
t045737	0	0	0	0	4
t045738	0	-1	0	0	0
t045740	0	0	0	0	0
t045741	-1	0	0	0	0
t045743	0	0	0	0	-1
t045745	0	0	0	0	0
t045746	0	0	0	0	0
t045748	0	0	0	0	0
t045749	0	0	0	0	2
t045751	0	0	0	-1	0
t045753	0	0	0	-1	0
t045754	0	0	0	0	0
t045757	-1	0	0	0	0
t045759	0	0	0	0	0
t045760	-1	0	0	0	0
t045761	0	0	1	0	0
t045763	0	0	0	0	0
t045764	0	0	0	0	0
t045765	0	0	0	0	0
t045766	0	0	0	0	0
t045768	-1	0	0	0	1
t045769	0	0	0	0	0
t045770	0	0	0	0	0
t045773	0	0	0	0	0
t045774	0	0	0	0	1
t045775	0	0	0	0	1
t045776	0	0	0	-1	0
t045777	0	0	0	0	0
t045778	0	0	0	0	0
t045779	0	0	0	0	2
t045781	0	0	0	0	0
t045782	0	0	0	0	0
t045784	0	0	1	0	0
t045785	0	0	0	0	2
t045786	0	0	0	0	1
t045790	0	0	0	1	0
t045791	0	0	0	0	0
t045792	0	0	0	0	0
t045793	-1	0	0	0	0
t045794	0	0	0	-1	0
t045795	0	0	0	0	0
t045796	0	0	0	0	1
t045797	0	0	0	0	0
t045798	0	0	0	0	0
t045799	0	0	0	0	1
t045800	-1	0	0	0	0
t045801	0	0	0	0	0
t045802	0	0	0	0	0
t045803	0	0	0	0	0
t045804	0	0	0	0	0
t045805	0	0	0	0	1
t045806	-1	0	0	0	0
t045807	0	0	0	0	0
t045808	0	0	0	0	0
t045809	0	0	0	0	0
t045811	0	0	0	0	-1
t045812	0	0	0	0	0
t045813	0	0	0	0	0
t045814	-1	0	0	0	0
t045815	0	0	0	0	0
t045816	0	0	0	0	0
t045817	0	0	0	0	0
t045818	0	0	0	0	0
t045820	0	0	0	0	0
t045821	0	0	0	0	0
t045824	0	0	0	0	0
t045827	0	0	0	0	0
t045828	0	0	0	0	0
t045829	0	-1	0	0	0
t045832	-1	0	0	1	0
t045834	-1	0	0	0	0
t045835	0	0	0	0	1
t045836	0	0	0	0	0
t045837	0	0	0	0	1
t045838	0	0	0	0	0
t045839	-1	0	0	0	0
t045840	0	0	0	0	0
t045841	0	0	0	1	0
t045842	0	0	0	-1	0
t045843	-1	0	0	0	0
t045844	0	0	0	0	-1
t045845	0	0	0	0	0
t045846	0	0	0	0	2
t045847	0	-1	0	0	0
t045848	0	0	0	0	1
t045850	0	0	0	0	0
t045851	0	0	0	0	0
t045853	0	0	0	0	0
t045855	0	0	0	0	1
t045857	0	0	0	0	0
t045859	0	0	0	0	0
t045860	0	-1	0	0	0
t045861	0	0	0	0	0
t045862	0	0	0	0	0
t045864	0	-1	0	-1	0
t045865	0	0	0	0	0
t045868	0	0	0	0	0
t045869	0	0	0	0	0
t045870	0	0	0	-1	0
t045872	0	0	0	0	1
t045874	0	0	0	0	0
t045875	0	0	0	0	0
t045877	0	0	0	0	0
t045878	0	-1	0	0	0
t045879	0	0	0	0	2
t045882	0	0	0	0	0
t045883	0	0	0	0	1
t045885	0	0	0	0	1
t045886	0	0	0	-1	0
t045887	0	0	0	0	0
t045888	-1	0	0	0	0
t045890	0	0	0	0	0
t045892	0	-1	0	0	0
t045893	-1	0	0	0	0
t045895	0	0	0	0	0
t045896	0	0	0	0	0
t045897	0	0	0	0	0
t045898	0	0	0	0	0
t045899	0	0	0	0	2
t045900	0	-1	0	0	0
t045902	0	0	0	0	0
t045904	-1	0	0	-1	0
t045905	0	0	0	0	0
t045907	0	0	0	0	0
t045909	0	0	0	0	0
t045910	0	0	0	0	0
t045911	0	-1	0	0	0
t045912	0	0	0	0	0
t045914	0	0	0	0	0
t045915	0	0	0	0	1
t045917	0	0	0	0	0
t045918	0	0	0	0	1
t045919	0	0	0	0	0
t045921	-1	0	0	0	0
t045923	0	0	0	0	0
t045924	0	0	0	0	1
t045925	-1	0	0	0	0
t045926	-1	0	0	0	0
t045927	0	0	0	0	0
t045928	0	0	0	0	0
t045929	0	0	0	0	0
t045931	0	0	0	0	1
t045932	0	0	0	0	0
t045934	0	0	0	0	1
t045935	0	0	0	0	1
t045936	0	0	0	0	0
t045937	0	0	0	0	0
t045938	0	0	0	0	0
t045939	0	0	0	0	0
t045940	0	0	0	0	0
t045941	0	0	0	0	0
t045942	0	0	1	0	1
t045944	0	0	0	0	0
t045945	0	0	0	0	0
t045946	0	0	0	0	0
t045947	0	0	0	0	0
t045949	0	0	0	0	-1
t045950	0	0	0	0	1
t045952	0	0	0	0	0
t045953	0	0	0	-1	1
t045954	0	0	0	0	0
t045955	-1	0	0	-1	0
t045956	0	0	0	0	1
t045957	0	0	0	0	1
t045958	-1	0	0	0	0
t045959	0	0	0	0	0
t045960	-1	0	0	-1	0
t045961	0	0	0	0	0
t045963	0	0	0	0	0
t045965	-1	0	0	0	0
t045966	0	-1	0	0	0
t045967	0	0	0	1	0
t045969	-1	0	0	-1	0
t045970	-1	0	0	0	0
t045972	0	0	0	-1	0
t045973	0	0	0	0	-1
t045974	0	0	0	-1	0
t045976	0	0	0	0	0
t045978	0	0	0	0	0
t045980	0	0	1	0	0
t045981	0	0	0	0	0
t045985	0	0	0	0	1
t045986	-1	0	0	0	0
t045990	-1	0	0	0	-1
t045991	0	0	0	0	-1
t045992	0	0	0	-1	0
t045993	-1	0	0	-1	0
t045994	0	0	0	0	0
t045995	0	0	0	0	0
t045997	0	0	0	0	0
t045998	0	0	0	0	0
t046000	-1	0	0	0	0
t046001	0	0	0	0	-1
t046002	0	0	0	0	1
t046005	0	0	0	0	0
t046006	0	-1	1	0	0
t046007	0	0	0	0	0
t046008	-1	0	0	0	0
t046009	0	0	0	0	0
t046010	0	0	0	0	0
t046011	0	0	0	0	0
t046012	-4	0	0	0	0
t046014	0	0	0	0	-1
t046015	0	0	0	0	1
t046017	0	0	0	-1	0
t046018	0	0	0	0	0
t046019	0	0	0	0	0
t046020	0	0	1	0	0
t046022	-1	0	0	0	0
t046023	-1	0	0	0	0
t046025	0	0	0	0	0
t046027	0	0	0	0	0
t046031	0	0	0	0	0
t046032	0	0	0	0	0
t046033	-1	0	0	-1	0
t046036	0	0	0	0	0
t046037	0	0	0	0	0
t046038	0	0	0	-1	0
t046039	0	0	0	0	0
t046041	0	0	0	0	1
t046043	0	0	0	0	0
t046044	0	0	0	0	0
t046046	0	-1	0	1	0
t046048	0	0	0	0	0
t046049	-1	0	0	0	0
t046051	0	0	0	0	0
t046052	0	0	0	0	0
t046053	0	0	0	0	0
t046055	0	0	0	0	0
t046056	0	-1	0	0	0
t046057	0	0	0	0	0
t046058	0	0	0	0	0
t046059	0	0	0	0	0
t046060	0	0	0	0	1
t046061	0	0	0	0	0
t046063	0	0	0	0	0
t046064	0	0	0	0	0
t046065	0	0	0	0	0
t046067	0	0	0	0	0
t046069	0	0	0	0	0
t046072	0	0	0	0	1
t046073	0	0	0	0	0
t046074	0	-1	0	0	0
t046075	0	0	0	0	0
t046076	0	0	0	-1	0
t046079	0	0	0	0	0
t046080	0	0	0	1	0
t046081	0	0	0	1	0
t046082	0	0	0	0	0
t046083	0	0	0	0	1
t046085	0	0	0	0	0
t046088	0	0	0	0	0
t046089	0	0	0	1	0
t046090	0	0	0	0	0
t046091	0	0	0	0	0
t046095	0	0	0	0	0
t046097	0	0	0	0	0
t046098	0	0	0	0	0
t046101	-1	0	0	0	0
t046102	-1	0	0	-1	0
t046103	0	-1	0	0	0
t046104	0	0	0	-1	0
t046105	-1	0	0	0	0
t046106	0	0	0	0	0
t046108	0	0	0	0	0
t046109	0	0	0	0	0
t046110	0	0	0	0	0
t046112	0	0	0	0	1
t046113	0	0	0	0	1
t046114	0	-1	0	0	0
t046116	0	0	0	0	0
t046117	-2	0	0	0	0
t046118	0	0	0	0	0
t046119	0	0	0	0	0
t046120	0	-1	0	0	0
t046121	0	0	0	0	0
t046122	0	0	0	0	0
t046123	0	0	0	0	1
t046124	0	0	0	1	0
t046126	0	0	0	0	0
t046128	0	0	1	0	0
t046130	0	0	0	0	1
t046132	0	0	0	0	0
t046134	0	0	0	0	-1
t046136	0	0	0	0	0
t046138	0	0	0	0	0
t046139	0	0	1	0	0
t046140	0	0	1	0	0
t046141	-1	-1	0	0	0
t046143	0	0	0	0	0
t046144	-1	0	0	-1	0
t046145	0	0	0	0	1
t046146	0	0	0	0	0
t046148	0	0	0	0	0
t046149	0	-1	0	-1	0
t046150	0	0	0	0	0
t046151	-1	-1	0	-1	0
t046152	0	0	0	0	0
t046153	0	-1	0	0	0
t046154	0	0	0	0	0
t046155	0	0	-1	0	1
t046156	0	0	1	0	0
t046157	-1	0	0	0	0
t046158	-1	0	0	0	0
t046160	0	0	0	0	0
t046161	0	0	0	0	1
t046162	-1	0	0	0	0
t046163	0	0	0	0	0
t046164	0	0	0	0	0
t046165	0	-1	0	0	0
t046166	0	0	0	0	0
t046167	0	0	0	0	0
t046168	0	0	0	0	0
t046169	0	0	0	0	1
t046170	-1	0	0	0	0
t046171	0	0	0	0	1
t046172	-1	0	0	0	0
t046173	0	0	0	0	0
t046174	0	0	0	0	0
t046176	0	0	0	1	0
t046177	0	0	0	0	0
t046178	-1	0	0	0	-1
t046179	0	0	0	0	0
t046181	0	0	0	0	0
t046182	0	0	0	0	0
t046183	-1	0	0	0	0
t046185	0	0	0	0	0
t046186	0	0	0	0	0
t046187	0	0	0	0	1
t046189	-1	0	0	0	0
t046190	0	0	0	0	-1
t046191	0	0	0	0	0
t046193	0	0	0	-1	0
t046194	0	0	0	0	-1
t046195	0	0	0	0	0
t046196	0	0	0	0	0
t046198	0	0	0	0	0
t046200	0	0	0	0	0
t046201	0	0	1	0	0
t046202	0	0	0	0	0
t046203	0	0	0	0	0
t046204	0	0	0	0	0
t046206	0	0	0	0	0
t046207	0	0	0	0	0
t046208	0	0	0	0	0
t046210	0	0	0	1	0
t046212	-1	0	0	0	0
t046218	0	-1	0	-1	0
t046219	0	0	0	0	0
t046220	0	0	0	0	0
t046221	0	0	0	0	0
t046222	0	0	0	0	0
t046223	0	0	0	0	1
t046224	0	0	0	0	0
t046225	0	0	0	0	0
t046226	0	0	0	0	0
t046227	0	0	0	0	0
t046228	0	0	0	0	-1
t046229	0	-1	1	0	0
t046231	0	0	0	1	0
t046232	0	0	0	0	0
t046234	0	0	0	-1	0
t046237	0	0	0	1	0
t046238	0	0	0	1	1
t046239	-1	0	0	0	0
t046240	0	0	0	0	0
t046241	0	0	0	0	0
t046242	-1	0	0	0	0
t046243	-1	0	0	0	0
t046248	0	-1	0	0	0
t046249	0	-1	0	0	0
t046250	0	0	1	0	0
t046252	0	0	0	0	0
t046253	0	0	0	0	0
t046254	0	0	0	0	0
t046255	0	0	0	0	0
t046257	0	0	0	0	0
t046263	0	0	0	0	0
t046266	0	0	1	0	0
t046268	0	0	0	0	0
t046269	0	-1	0	0	0
t046270	-2	0	0	0	0
t046271	0	0	0	0	0
t046272	-1	0	0	0	-1
t046273	-1	0	0	0	0
t046274	0	0	0	0	0
t046275	0	0	0	0	0
t046276	0	0	0	0	0
t046277	0	0	0	0	0
t046279	0	0	0	0	0
t046280	0	-1	0	0	0
t046281	-1	0	0	0	0
t046282	0	0	0	0	0
t046283	0	0	0	-1	0
t046284	0	-1	0	0	0
t046286	0	0	0	0	0
t046287	0	0	0	0	0
t046288	0	0	0	-1	0
t046289	0	0	0	0	0
t046290	0	0	0	0	0
t046291	0	0	0	0	0
t046292	0	0	0	0	0
t046295	0	0	0	0	0
t046296	-1	0	0	0	0
t046298	0	0	1	0	0
t046299	0	-1	0	0	0
t046300	0	0	0	0	0
t046303	0	0	0	0	0
t046304	0	0	0	0	0
t046305	-1	0	0	0	0
t046307	0	0	0	0	0
t046308	0	0	0	0	0
t046309	0	0	0	0	0
t046311	0	-1	0	0	0
t046312	0	0	0	0	0
t046313	0	0	0	0	0
t046314	0	0	0	0	0
t046316	0	0	0	0	0
t046318	0	0	0	0	0
t046319	0	0	0	-1	0
t046322	0	0	0	-1	0
t046324	0	0	0	0	1
t046325	0	0	0	0	0
t046327	-1	0	0	-1	0
t046328	0	0	0	0	0
t046329	-2	-1	0	0	0
t046330	-1	0	0	0	0
t046332	0	0	0	0	1
t046333	-1	0	0	0	0
t046334	0	0	0	0	0
t046335	0	-1	0	0	0
t046337	0	0	0	0	1
t046339	-1	0	0	0	0
t046340	0	0	0	0	0
t046342	0	0	0	1	0
t046345	0	0	0	0	0
t046346	0	0	0	0	0
t046348	0	0	0	0	0
t046349	0	-1	0	0	0
t046350	0	0	0	0	0
t046352	0	0	0	0	0
t046353	0	0	0	0	0
t046358	0	0	0	0	0
t046360	0	0	0	-1	0
t046361	0	0	0	0	0
t046363	0	0	0	0	0
t046364	0	0	0	0	0
t046365	0	0	0	0	1
t046366	0	0	0	0	0
t046367	0	0	0	0	0
t046369	0	0	1	0	0
t046373	0	0	0	0	0
t046374	-1	0	0	0	0
t046375	0	0	0	0	0
t046376	0	0	0	0	0
t046377	0	-1	0	0	0
t046378	-1	0	0	0	0
t046383	0	0	0	0	0
t046385	0	0	0	0	0
t046386	-1	0	0	0	0
t046390	0	0	0	0	0
t046392	0	0	0	0	0
t046394	0	0	0	0	0
t046397	-1	0	0	0	0
t046399	0	0	0	0	1
t046403	0	-1	0	0	0
t046404	0	0	0	0	0
t046405	0	0	0	0	0
t046407	-1	0	0	0	0
t046408	0	0	0	0	0
t046409	-1	0	1	0	0
t046413	0	0	0	0	1
t046414	0	0	0	0	0
t046416	0	0	0	0	1
t046418	0	0	0	0	0
t046419	0	0	0	-1	0
t046420	0	0	0	0	1
t046422	0	-1	0	0	0
t046425	0	0	0	0	0
t046426	0	0	0	0	0
t046430	0	0	0	0	0
t046431	0	0	0	0	0
t046432	-1	0	0	0	0
t046433	0	0	0	0	0
t046434	0	0	0	0	2
t046436	0	0	0	0	0
t046437	0	0	0	0	1
t046440	0	0	0	0	0
t046441	0	0	0	0	0
t046443	0	0	0	0	0
t046444	0	0	0	0	0
t046445	0	0	0	0	1
t046446	0	0	0	0	1
t046447	0	0	0	-1	0
t046448	0	0	0	0	0
t046451	0	0	1	0	0
t046452	0	0	0	0	0
t046453	0	0	0	0	0
t046454	0	0	0	0	0
t046455	-1	0	0	0	0
t046456	-2	0	0	-1	0
t046457	0	0	0	0	-1
t046458	0	0	0	0	0
t046459	0	0	0	0	0
t046460	0	0	0	0	0
t046463	0	0	0	0	0
t046466	0	0	0	0	0
t046467	0	0	0	0	0
t046468	0	0	0	0	-1
t046469	0	-1	0	0	0
t046473	-1	0	0	0	0
t046477	-1	0	0	0	0
t046478	-1	0	0	0	0
t046479	-1	0	0	0	0
t046480	0	0	0	0	0
t046481	0	0	0	0	0
t046482	0	0	0	0	-1
t046483	0	0	0	0	0
t046484	0	0	1	0	0
t046485	0	-1	0	0	0
t046486	0	0	0	-1	0
t046487	0	0	0	0	0
t046489	0	0	0	0	-1
t046490	0	0	0	0	-2
t046492	0	0	0	0	0
t046493	0	0	0	1	-1
t046494	-1	0	0	0	0
t046495	0	0	0	-1	0
t046497	0	0	0	0	0
t046498	0	0	0	0	1
t046499	0	0	0	0	0
t046500	0	0	0	0	0
t046501	0	0	0	0	0
t046502	0	0	0	0	0
t046504	0	0	0	-1	0
t046505	0	0	0	0	0
t046506	0	0	0	0	0
t046507	0	0	0	0	0
t046510	0	0	0	0	0
t046511	0	0	0	0	0
t046512	0	0	0	0	0
t046519	0	0	0	0	0
t046520	0	0	0	0	0
t046522	0	0	0	0	0
t046523	0	0	0	0	0
t046524	0	0	0	0	0
t046525	0	0	0	0	0
t046528	0	0	0	0	-1
t046529	0	0	0	0	1
t046530	0	0	0	1	0
t046531	-1	0	0	0	0
t046532	0	0	0	0	1
t046535	0	0	0	0	1
t046536	0	0	1	0	0
t046537	0	0	0	0	1
t046538	0	0	0	0	0
t046539	0	0	0	0	0
t046540	0	0	0	0	1
t046542	0	0	0	0	0
t046543	0	0	0	0	0
t046544	-1	0	0	0	0
t046546	-1	0	0	0	0
t046549	0	-1	0	0	0
t046551	0	-1	0	0	-1
t046552	0	0	0	0	0
t046553	0	0	1	0	0
t046554	0	0	0	0	0
t046555	0	0	0	0	0
t046556	0	0	0	0	0
t046558	0	0	0	0	0
t046560	0	0	0	0	0
t046562	0	0	0	0	0
t046563	0	0	1	-1	0
t046564	-1	0	0	0	0
t046565	0	0	0	0	2
t046566	0	0	0	0	1
t046567	0	0	0	0	0
t046568	0	0	0	0	0
t046569	-1	0	0	0	0
t046570	-1	0	0	0	0
t046571	0	0	0	0	0
t046574	0	0	0	0	0
t046575	0	0	0	0	0
t046576	0	0	-1	0	0
t046577	0	0	0	0	0
t046578	0	0	0	0	0
t046579	0	0	0	0	0
t046580	0	0	0	0	0
t046581	0	0	0	0	1
t046582	0	0	0	0	0
t046583	0	0	0	0	1
t046584	0	0	0	0	0
t046585	0	0	0	0	1
t046586	0	0	0	0	1
t046588	0	0	0	0	1
t046589	0	0	0	0	0
t046590	0	-1	0	0	1
t046592	0	0	0	0	0
t046593	0	0	0	0	1
t046595	0	0	0	0	0
t046596	0	0	0	0	0
t046599	0	0	1	0	0
t046601	0	0	0	0	0
t046602	0	0	0	0	0
t046603	0	0	0	0	0
t046604	-1	0	0	0	0
t046606	0	-1	0	0	0
t046609	-1	0	0	0	0
t046611	0	0	0	0	-1
t046614	0	-1	0	0	0
t046616	0	0	0	0	0
t046618	0	0	0	-1	0
t046619	-1	0	0	0	0
t046620	0	0	0	0	0
t046621	0	0	0	0	1
t046625	0	0	0	0	1
t046627	0	-1	0	0	0
t046628	-1	0	0	0	0
t046629	0	0	0	0	0
t046630	0	0	0	0	0
t046631	0	0	0	0	-1
t046633	0	0	0	1	0
t046634	0	0	0	0	-1
t046635	0	0	0	0	0
t046636	0	0	0	0	0
t046638	0	-1	0	0	0
t046639	0	0	0	0	1
t046641	-2	0	0	0	1
t046642	0	0	0	0	0
t046643	0	0	0	0	0
t046646	0	0	0	0	-1
t046647	0	0	0	0	0
t046648	0	0	0	0	0
t046649	0	0	0	0	0
t046650	0	0	0	0	0
t046653	0	0	0	0	0
t046654	0	0	0	0	0
t046658	0	0	0	0	0
t046659	0	0	0	0	0
t046661	0	0	0	0	0
t046662	0	0	0	0	0
t046663	0	0	0	0	0
t046664	0	0	0	0	0
t046665	0	0	0	0	1
t046666	0	0	0	0	2
t046669	0	0	0	0	0
t046670	-1	0	0	0	0
t046671	0	0	0	0	1
t046672	0	0	0	0	0
t046675	0	0	0	0	0
t046677	0	-1	0	0	2
t046678	0	0	0	0	0
t046679	0	-1	0	0	2
t046680	-1	0	0	0	0
t046681	0	0	0	0	0
t046682	0	0	0	-1	0
t046683	0	0	0	0	0
t046684	0	0	0	0	1
t046686	-2	0	0	0	0
t046687	0	0	0	0	0
t046689	0	0	0	0	0
t046690	0	0	0	0	0
t046691	0	0	0	0	0
t046694	0	0	0	1	0
t046695	0	0	0	0	1
t046696	0	0	0	0	0
t046697	0	0	0	1	0
t046698	0	0	1	0	0
t046700	0	0	0	0	0
t046701	0	0	0	0	0
t046703	0	0	0	0	1
t046705	0	0	0	0	1
t046706	0	0	0	0	0
t046707	0	0	0	0	0
t046709	-1	0	0	0	0
t046710	0	0	0	0	0
t046711	0	0	0	0	0
t046713	0	0	0	0	0
t046714	0	0	0	0	0
t046716	0	-1	0	0	0
